,id,lat,long,angle,speed,heading,timestamp,width,length
2700,8978266,27.9448376,-82.4536085,190.5,0.0,242.9875,1616113563.7,210,460
2701,8978266,27.9448376,-82.4536085,190.5,0.0,242.9875,1616113563.8,210,460
2702,8978266,27.9448376,-82.4536085,190.5,0.0,242.9875,1616113563.9,210,460
2703,8978266,27.9448368,-82.4536075,190.5,0.0,242.9875,1616113564.0,210,460
2704,8978266,27.9448374,-82.4536083,190.5,0.0,242.9875,1616113564.049,210,460
2705,8978266,27.9448374,-82.4536083,190.5,0.0,242.9875,1616113564.2,210,460
2706,8978266,27.9448374,-82.4536083,190.5,0.0,242.9875,1616113564.3,210,460
2707,8978266,27.9448374,-82.4536083,190.5,0.0,242.9875,1616113564.4,210,460
2708,8978266,27.9448372,-82.4536081,190.5,0.0,242.9875,1616113564.499,210,460
2709,8978266,27.9448371,-82.4536081,190.5,0.0,242.9875,1616113564.7,210,460
2710,8978266,27.9448371,-82.4536081,190.5,0.0,242.9875,1616113564.8,210,460
2711,8978266,27.9448363,-82.4536065,190.5,0.0,242.9875,1616113565.0,210,460
2712,8978266,27.9448368,-82.4536075,190.5,0.0,242.9875,1616113565.049,210,460
2713,8978266,27.9448368,-82.4536075,190.5,0.0,242.9875,1616113565.2,210,460
2714,8978266,27.9448368,-82.4536075,190.5,0.0,242.9875,1616113565.45,210,460
2715,8978266,27.9448366,-82.4536069,190.5,0.0,242.9875,1616113565.65,210,460
2716,8978266,27.9448366,-82.4536069,190.5,0.0,242.9875,1616113565.8,210,460
2717,8978266,27.9448366,-82.4536069,190.5,0.0,242.9875,1616113565.85,210,460
2718,8978266,27.9448357,-82.4536057,190.5,0.0,242.9875,1616113566.0,210,460
2719,8978266,27.9448363,-82.4536065,190.5,0.0,242.9875,1616113566.049,210,460
2720,8978266,27.9448362,-82.4536065,190.5,0.0,242.9875,1616113566.3,210,460
2721,8978266,27.9448362,-82.4536065,190.5,0.0,242.9875,1616113566.35,210,460
2722,8978266,27.944836,-82.453606,190.5,0.0,242.9875,1616113566.499,210,460
2723,8978266,27.944836,-82.453606,190.5,0.0,242.9875,1616113566.6,210,460
2724,8978266,27.9448359,-82.453606,190.5,0.0,242.9875,1616113566.8,210,460
2725,8978266,27.9448359,-82.4536061,190.5,0.0,242.9875,1616113566.9,210,460
2726,8978266,27.9448352,-82.4536052,190.5,0.0,242.9875,1616113567.0,210,460
2727,8978266,27.9448357,-82.4536057,190.5,0.0,242.9875,1616113567.1,210,460
2728,8978266,27.9448357,-82.4536057,190.5,0.0,242.9875,1616113567.2,210,460
2729,8978266,27.9448357,-82.4536057,190.5,0.0,242.9875,1616113567.25,210,460
2730,8978266,27.9448357,-82.4536057,190.5,0.0,242.9875,1616113567.4,210,460
2731,8978266,27.9448354,-82.4536054,190.5,0.0,242.9875,1616113567.7,210,460
2732,8978266,27.9448354,-82.4536054,190.5,0.0,242.9875,1616113567.85,210,460
2733,8978266,27.9448352,-82.4536052,190.5,0.0,242.9875,1616113568.049,210,460
2734,8978266,27.944835,-82.453605,190.5,0.02,242.9875,1616113568.499,210,460
2735,8978266,27.944835,-82.4536049,190.5,0.02,242.9875,1616113568.85,210,460
2736,8978266,27.9448343,-82.4536048,190.5,0.0,242.9875,1616113569.0,210,460
2737,8978266,27.9448347,-82.453605,190.5,0.0,242.9875,1616113569.1,210,460
2738,8978266,27.9448347,-82.453605,190.5,0.0,242.9875,1616113569.35,210,460
2739,8978266,27.9448347,-82.453605,190.5,0.0,242.9875,1616113569.45,210,460
2740,8978266,27.9448342,-82.4536047,190.5,0.0,242.9875,1616113571.85,210,460
2741,8978266,27.9448337,-82.453606,190.5,0.08,242.9875,1616113574.049,210,460
2742,8978266,27.9448336,-82.4536061,190.5,0.1,242.9875,1616113574.15,210,460
2743,8978266,27.9448335,-82.4536062,190.5,0.1,242.9875,1616113574.3,210,460
2744,8978266,27.9448334,-82.4536065,190.5,0.12,242.9875,1616113574.6,210,460
2745,8978266,27.9448333,-82.4536066,190.5,0.14,242.9875,1616113574.7,210,460
2746,8978266,27.9448332,-82.4536068,190.5,0.16,242.9875,1616113574.8,210,460
2747,8978266,27.9448326,-82.4536071,190.5,0.16,242.9875,1616113575.2,210,460
2748,8978266,27.9448321,-82.4536073,190.5,0.14,242.9875,1616113575.499,210,460
2749,8978266,27.944832,-82.4536074,190.5,0.14,242.9875,1616113575.6,210,460
2750,8978266,27.944832,-82.4536076,190.5,0.14,242.9875,1616113575.7,210,460
2751,8978266,27.9448315,-82.4536079,190.5,0.14,242.9875,1616113576.1,210,460
2752,8978266,27.9448315,-82.453608,190.5,0.14,242.9875,1616113576.2,210,460
2753,8978266,27.9448283,-82.4536126,190.5,0.02,242.9875,1616113579.1,210,460
2754,8978266,27.9448283,-82.4536126,190.5,0.02,242.9875,1616113579.2,210,460
2755,8978266,27.9448251,-82.4536178,190.5,0.64,242.9875,1616113581.0,210,460
2756,8978266,27.9448244,-82.4536193,190.5,0.88,242.9875,1616113582.2,210,460
2757,8978266,27.9448239,-82.4536202,190.5,1.04,242.9875,1616113582.3,210,460
2758,8978266,27.944816,-82.4536358,190.5,2.66,242.65,1616113583.3,210,460
2759,8978266,27.9448147,-82.4536383,190.5,2.88,242.63750000000002,1616113583.4,210,460
2760,8978266,27.9448105,-82.4536468,190.5,3.62,242.7125,1616113583.6,210,460
2761,8978266,27.9448072,-82.4536537,190.5,4.0,242.76250000000002,1616113583.8,210,460
2762,8978266,27.9448055,-82.4536575,190.5,4.2,242.78750000000002,1616113583.9,210,460
2763,8978266,27.9447962,-82.4536775,190.5,5.54,242.925,1616113584.3,210,460
2764,8978266,27.9447927,-82.4536844,190.5,5.58,243.03750000000002,1616113584.499,210,460
2765,8978266,27.9447903,-82.4536896,190.5,5.78,243.0625,1616113584.6,210,460
2766,8978266,27.9447778,-82.4537166,190.5,6.28,243.3,1616113585.1,210,460
2767,8978266,27.9447752,-82.4537223,190.5,6.4,243.4,1616113585.2,210,460
2768,8978266,27.9447725,-82.4537282,190.5,6.5200000000000005,243.55,1616113585.3,210,460
2769,8978266,27.9447698,-82.4537342,190.5,6.6000000000000005,243.70000000000002,1616113585.4,210,460
2770,8978266,27.9447671,-82.4537415,190.5,6.72,244.025,1616113585.499,210,460
2771,8978266,27.9447644,-82.4537476,190.5,6.74,244.1875,1616113585.6,210,460
2772,8978266,27.9447618,-82.4537538,190.5,6.72,244.3375,1616113585.7,210,460
2773,8978266,27.9447591,-82.4537599,190.5,6.7,244.4875,1616113585.8,210,460
2774,8978266,27.9447565,-82.4537661,190.5,6.68,244.6125,1616113585.9,210,460
2775,8978266,27.944753,-82.4537763,190.5,6.76,244.78750000000002,1616113586.049,210,460
2776,8978266,27.9447504,-82.4537826,190.5,6.78,244.91250000000002,1616113586.15,210,460
2777,8978266,27.9447439,-82.4537987,190.5,7.1000000000000005,245.1875,1616113586.4,210,460
2778,8978266,27.9447398,-82.4538073,190.5,7.38,245.0875,1616113586.499,210,460
2779,8978266,27.944737,-82.4538142,190.5,7.5,245.175,1616113586.6,210,460
2780,8978266,27.9446976,-82.4539143,190.5,9.08,245.91250000000002,1616113587.9,210,460
2781,8978266,27.9446907,-82.4539323,190.5,9.4,246.16250000000002,1616113588.1,210,460
2782,8978266,27.9446872,-82.4539411,190.5,9.48,246.28750000000002,1616113588.2,210,460
2783,8978266,27.944608,-82.4541616,190.5,11.700000000000001,248.3375,1616113590.4,210,460
2784,8978266,27.944604,-82.4541727,190.5,11.78,248.22500000000002,1616113590.499,210,460
2785,8199461,27.9469092,-82.4576409,190.5,10.5,69.78750000000001,1616114694.65,210,460
2786,8199461,27.9469125,-82.4576309,190.5,10.48,69.7625,1616114694.75,210,460
2787,8199461,27.9469141,-82.4576259,190.5,10.48,69.7625,1616114694.8,210,460
2788,8199461,27.946919,-82.4576109,190.5,10.48,69.72500000000001,1616114694.95,210,460
2789,8601236,27.946919,-82.4576109,190.5,10.48,69.72500000000001,1616114694.95,210,460
2790,8199461,27.9469178,-82.4576005,190.5,10.32,69.95,1616114695.049,210,460
2791,8199461,27.9469225,-82.4575857,190.5,10.24,69.925,1616114695.2,210,460
2792,8601236,27.9469225,-82.4575857,190.5,10.24,69.925,1616114695.2,210,460
2793,8199461,27.9469273,-82.457571,190.5,10.22,69.8125,1616114695.35,210,460
2794,8601236,27.9469273,-82.457571,190.5,10.22,69.8125,1616114695.35,210,460
2795,8199461,27.9469309,-82.4575606,190.5,10.200000000000001,69.7125,1616114695.449,210,460
2796,8601236,27.9469309,-82.4575606,190.5,10.200000000000001,69.7125,1616114695.449,210,460
2797,8199461,27.9469341,-82.4575509,190.5,10.14,69.675,1616114695.55,210,460
2798,8601236,27.9469341,-82.4575509,190.5,10.14,69.675,1616114695.55,210,460
2799,8199461,27.9469373,-82.4575412,190.5,10.120000000000001,69.6375,1616114695.65,210,460
2800,8099866,27.9469404,-82.4575316,190.5,10.06,69.60000000000001,1616114695.75,210,460
2801,8199461,27.9469404,-82.4575316,190.5,10.06,69.60000000000001,1616114695.75,210,460
2802,8199461,27.946942,-82.4575268,190.5,10.06,69.575,1616114695.8,210,460
2803,8199461,27.9469456,-82.4575133,190.5,9.98,69.575,1616114695.949,210,460
2804,8099866,27.9469487,-82.4575038,190.5,9.94,69.525,1616114696.05,210,460
2805,8199461,27.9469487,-82.4575038,190.5,9.94,69.525,1616114696.05,210,460
2806,8099866,27.9469519,-82.4574944,190.5,9.92,69.4875,1616114696.15,210,460
2807,8199461,27.9469519,-82.4574944,190.5,9.92,69.4875,1616114696.15,210,460
2808,8099866,27.946955,-82.457485,190.5,9.86,69.4375,1616114696.25,210,460
2809,8199461,27.946955,-82.457485,190.5,9.86,69.4375,1616114696.25,210,460
2810,8099866,27.9469581,-82.4574756,190.5,9.82,69.4,1616114696.35,210,460
2811,8199461,27.9469581,-82.4574756,190.5,9.82,69.4,1616114696.35,210,460
2812,8099866,27.9469618,-82.4574669,190.5,9.74,69.3,1616114696.449,210,460
2813,8199461,27.9469618,-82.4574669,190.5,9.74,69.3,1616114696.449,210,460
2814,8099866,27.9469649,-82.4574576,190.5,9.72,69.2625,1616114696.55,210,460
2815,8199461,27.9469649,-82.4574576,190.5,9.72,69.2625,1616114696.55,210,460
2816,8099866,27.946968,-82.4574484,190.5,9.68,69.2375,1616114696.65,210,460
2817,8199461,27.946968,-82.4574484,190.5,9.68,69.2375,1616114696.65,210,460
2818,8199461,27.9469711,-82.4574392,190.5,9.620000000000001,69.2,1616114696.75,210,460
2819,8099866,27.9469742,-82.4574301,190.5,9.6,69.175,1616114696.85,210,460
2820,8199461,27.9469742,-82.4574301,190.5,9.6,69.175,1616114696.85,210,460
2821,8099866,27.9469775,-82.4574207,190.5,9.58,69.175,1616114696.949,210,460
2822,8199461,27.9469775,-82.4574207,190.5,9.58,69.175,1616114696.949,210,460
2823,8099866,27.9469806,-82.4574116,190.5,9.540000000000001,69.16250000000001,1616114697.05,210,460
2824,8199461,27.9469806,-82.4574116,190.5,9.540000000000001,69.16250000000001,1616114697.05,210,460
2825,8099866,27.9469837,-82.4574026,190.5,9.48,69.16250000000001,1616114697.15,210,460
2826,8199461,27.9469837,-82.4574026,190.5,9.48,69.16250000000001,1616114697.15,210,460
2827,8099866,27.9469867,-82.4573936,190.5,9.44,69.1875,1616114697.25,210,460
2828,8199461,27.9469867,-82.4573936,190.5,9.44,69.1875,1616114697.25,210,460
2829,8099866,27.9469897,-82.4573846,190.5,9.4,69.2375,1616114697.35,210,460
2830,8199461,27.9469897,-82.4573846,190.5,9.4,69.2375,1616114697.35,210,460
2831,8099866,27.9469916,-82.4573803,190.5,9.38,69.3,1616114697.399,210,460
2832,8199461,27.9469916,-82.4573803,190.5,9.38,69.3,1616114697.399,210,460
2833,8099866,27.9469961,-82.457367,190.5,9.3,69.3625,1616114697.55,210,460
2834,8199461,27.9469961,-82.457367,190.5,9.3,69.3625,1616114697.55,210,460
2835,8199461,27.946999,-82.4573582,190.5,9.26,69.4375,1616114697.65,210,460
2836,8601236,27.946999,-82.4573582,190.5,9.26,69.4375,1616114697.65,210,460
2837,8099866,27.9470019,-82.4573494,190.5,9.200000000000001,69.5,1616114697.75,210,460
2838,8199461,27.9470019,-82.4573494,190.5,9.200000000000001,69.5,1616114697.75,210,460
2839,8099866,27.9470048,-82.4573407,190.5,9.120000000000001,69.55,1616114697.85,210,460
2840,8199461,27.9470048,-82.4573407,190.5,9.120000000000001,69.55,1616114697.85,210,460
2841,8099866,27.9470087,-82.4573329,190.5,8.98,69.6125,1616114697.949,210,460
2842,8199461,27.9470087,-82.4573329,190.5,8.98,69.6125,1616114697.949,210,460
2843,8099866,27.9470115,-82.4573244,190.5,8.9,69.66250000000001,1616114698.05,210,460
2844,8199461,27.9470115,-82.4573244,190.5,8.9,69.66250000000001,1616114698.05,210,460
2845,8099866,27.9470143,-82.457316,190.5,8.8,69.7125,1616114698.15,210,460
2846,8199461,27.9470143,-82.457316,190.5,8.8,69.7125,1616114698.15,210,460
2847,8601236,27.9470143,-82.457316,190.5,8.8,69.7125,1616114698.15,210,460
2848,8099866,27.9470157,-82.4573118,190.5,8.74,69.7375,1616114698.2,210,460
2849,8199461,27.9470157,-82.4573118,190.5,8.74,69.7375,1616114698.2,210,460
2850,8099866,27.9470197,-82.4572995,190.5,8.540000000000001,69.8,1616114698.35,210,460
2851,8199461,27.9470197,-82.4572995,190.5,8.540000000000001,69.8,1616114698.35,210,460
2852,8099866,27.947022,-82.4572933,190.5,8.26,69.78750000000001,1616114698.449,210,460
2853,8199461,27.947022,-82.4572933,190.5,8.26,69.78750000000001,1616114698.449,210,460
2854,8199461,27.9470233,-82.4572894,190.5,8.18,69.8,1616114698.5,210,460
2855,8099866,27.947027,-82.4572778,190.5,7.98,69.825,1616114698.65,210,460
2856,8199461,27.947027,-82.4572778,190.5,7.98,69.825,1616114698.65,210,460
2857,8099866,27.9470295,-82.4572703,190.5,7.86,69.8375,1616114698.75,210,460
2858,8199461,27.9470295,-82.4572703,190.5,7.86,69.8375,1616114698.75,210,460
2859,8099866,27.9470318,-82.4572629,190.5,7.72,69.85000000000001,1616114698.85,210,460
2860,8199461,27.9470318,-82.4572629,190.5,7.72,69.85000000000001,1616114698.85,210,460
2861,8601236,27.9470318,-82.4572629,190.5,7.72,69.85000000000001,1616114698.85,210,460
2862,8099866,27.9470359,-82.4572569,190.5,7.66,69.675,1616114698.949,210,460
2863,8199461,27.9470359,-82.4572569,190.5,7.66,69.675,1616114698.949,210,460
2864,8099866,27.9470382,-82.4572497,190.5,7.54,69.6875,1616114699.05,210,460
2865,8199461,27.9470382,-82.4572497,190.5,7.54,69.6875,1616114699.05,210,460
2866,8099866,27.9470405,-82.4572426,190.5,7.4,69.7125,1616114699.15,210,460
2867,8199461,27.9470405,-82.4572426,190.5,7.4,69.7125,1616114699.15,210,460
2868,8099866,27.9470428,-82.4572356,190.5,7.28,69.72500000000001,1616114699.25,210,460
2869,8199461,27.9470428,-82.4572356,190.5,7.28,69.72500000000001,1616114699.25,210,460
2870,8099866,27.947045,-82.4572287,190.5,7.12,69.7375,1616114699.35,210,460
2871,8199461,27.947045,-82.4572287,190.5,7.12,69.7375,1616114699.35,210,460
2872,8099866,27.9470479,-82.4572202,190.5,7.12,69.75,1616114699.449,210,460
2873,8199461,27.9470479,-82.4572202,190.5,7.12,69.75,1616114699.449,210,460
2874,8099866,27.94705,-82.4572135,190.5,7.0,69.75,1616114699.55,210,460
2875,8199461,27.94705,-82.4572135,190.5,7.0,69.75,1616114699.55,210,460
2876,8099866,27.9470522,-82.4572069,190.5,6.88,69.7625,1616114699.65,210,460
2877,8199461,27.9470522,-82.4572069,190.5,6.88,69.7625,1616114699.65,210,460
2878,8099866,27.9470543,-82.4572004,190.5,6.74,69.75,1616114699.75,210,460
2879,8199461,27.9470543,-82.4572004,190.5,6.74,69.75,1616114699.75,210,460
2880,8099866,27.9470563,-82.4571941,190.5,6.62,69.75,1616114699.85,210,460
2881,8199461,27.9470563,-82.4571941,190.5,6.62,69.75,1616114699.85,210,460
2882,8099866,27.9470586,-82.4571883,190.5,6.44,69.7,1616114699.949,210,460
2883,8199461,27.9470586,-82.4571883,190.5,6.44,69.7,1616114699.949,210,460
2884,8099866,27.9470606,-82.4571823,190.5,6.32,69.675,1616114700.05,210,460
2885,8199461,27.9470606,-82.4571823,190.5,6.32,69.675,1616114700.05,210,460
2886,8099866,27.9470625,-82.4571763,190.5,6.2,69.675,1616114700.15,210,460
2887,8199461,27.9470625,-82.4571763,190.5,6.2,69.675,1616114700.15,210,460
2888,8099866,27.9470644,-82.4571705,190.5,6.1000000000000005,69.66250000000001,1616114700.25,210,460
2889,8199461,27.9470644,-82.4571705,190.5,6.1000000000000005,69.66250000000001,1616114700.25,210,460
2890,8099866,27.9470663,-82.4571647,190.5,6.0,69.66250000000001,1616114700.35,210,460
2891,8199461,27.9470663,-82.4571647,190.5,6.0,69.66250000000001,1616114700.35,210,460
2892,8099866,27.9470681,-82.4571584,190.5,5.94,69.65,1616114700.449,210,460
2893,8199461,27.94707,-82.4571528,190.5,5.88,69.6375,1616114700.55,210,460
2894,8099866,27.9470718,-82.4571472,190.5,5.82,69.60000000000001,1616114700.65,210,460
2895,8199461,27.9470736,-82.4571417,190.5,5.74,69.575,1616114700.75,210,460
2896,8099866,27.9470754,-82.4571362,190.5,5.68,69.5625,1616114700.85,210,460
2897,8199461,27.9470754,-82.4571362,190.5,5.68,69.5625,1616114700.85,210,460
2898,8099866,27.9470776,-82.4571308,190.5,5.6000000000000005,69.4625,1616114700.949,210,460
2899,8199461,27.9470776,-82.4571308,190.5,5.6000000000000005,69.4625,1616114700.949,210,460
2900,8199461,27.9470794,-82.4571255,190.5,5.5200000000000005,69.4375,1616114701.05,210,460
2901,8099866,27.9470811,-82.4571203,190.5,5.46,69.3875,1616114701.15,210,460
2902,8199461,27.9470811,-82.4571203,190.5,5.46,69.3875,1616114701.15,210,460
2903,8099866,27.947082,-82.4571177,190.5,5.42,69.35000000000001,1616114701.2,210,460
2904,8199461,27.947082,-82.4571177,190.5,5.42,69.35000000000001,1616114701.2,210,460
2905,8099866,27.9470846,-82.45711,190.5,5.32,69.25,1616114701.35,210,460
2906,8199461,27.9470846,-82.45711,190.5,5.32,69.25,1616114701.35,210,460
2907,8099866,27.9470865,-82.4571051,190.5,5.18,69.16250000000001,1616114701.449,210,460
2908,8199461,27.9470865,-82.4571051,190.5,5.18,69.16250000000001,1616114701.449,210,460
2909,8099866,27.9470882,-82.4571003,190.5,5.12,69.0875,1616114701.55,210,460
2910,8199461,27.9470882,-82.4571003,190.5,5.12,69.0875,1616114701.55,210,460
2911,8099866,27.9470898,-82.4570955,190.5,5.0200000000000005,68.9625,1616114701.65,210,460
2912,8199461,27.9470898,-82.4570955,190.5,5.0200000000000005,68.9625,1616114701.65,210,460
2913,8099866,27.9470915,-82.4570908,190.5,4.94,68.85000000000001,1616114701.75,210,460
2914,8199461,27.9470915,-82.4570908,190.5,4.94,68.85000000000001,1616114701.75,210,460
2915,8099866,27.9470931,-82.4570862,190.5,4.86,68.7625,1616114701.85,210,460
2916,8199461,27.9470931,-82.4570862,190.5,4.86,68.7625,1616114701.85,210,460
2917,8099866,27.9470953,-82.4570808,190.5,4.88,68.5125,1616114701.949,210,460
2918,8199461,27.9470953,-82.4570808,190.5,4.88,68.5125,1616114701.949,210,460
2919,8099866,27.9470969,-82.4570763,190.5,4.78,68.3875,1616114702.05,210,460
2920,8199461,27.9470969,-82.4570763,190.5,4.78,68.3875,1616114702.05,210,460
2921,8099866,27.9470993,-82.4570696,190.5,4.68,68.2625,1616114702.2,210,460
2922,8099866,27.9471001,-82.4570674,190.5,4.64,68.2375,1616114702.25,210,460
2923,8199461,27.9471001,-82.4570674,190.5,4.64,68.2375,1616114702.25,210,460
2924,8099866,27.9471025,-82.4570608,190.5,4.5,68.175,1616114702.399,210,460
2925,8199461,27.9471025,-82.4570608,190.5,4.5,68.175,1616114702.399,210,460
2926,8199461,27.9471032,-82.4570587,190.5,4.48,68.15,1616114702.449,210,460
2927,8099866,27.9471047,-82.4570545,190.5,4.4,68.15,1616114702.55,210,460
2928,8199461,27.9471047,-82.4570545,190.5,4.4,68.15,1616114702.55,210,460
2929,8099866,27.947107,-82.4570483,190.5,4.32,68.16250000000001,1616114702.7,210,460
2930,8199461,27.947107,-82.4570483,190.5,4.32,68.16250000000001,1616114702.7,210,460
2931,8099866,27.9471077,-82.4570463,190.5,4.3,68.16250000000001,1616114702.75,210,460
2932,8099866,27.9471092,-82.4570423,190.5,4.24,68.15,1616114702.85,210,460
2933,8099866,27.9471103,-82.4570385,190.5,4.1,68.325,1616114702.949,210,460
2934,8199461,27.9471123,-82.4570328,190.5,4.0,68.325,1616114703.1,210,460
2935,8099866,27.9471136,-82.457029,190.5,3.94,68.3375,1616114703.2,210,460
2936,8199461,27.9471136,-82.457029,190.5,3.94,68.3375,1616114703.2,210,460
2937,8099866,27.9471149,-82.4570253,190.5,3.88,68.325,1616114703.3,210,460
2938,8199461,27.9471149,-82.4570253,190.5,3.88,68.325,1616114703.3,210,460
2939,8099866,27.9471156,-82.4570235,190.5,3.8200000000000003,68.3125,1616114703.35,210,460
2940,8199461,27.9471156,-82.4570235,190.5,3.8200000000000003,68.3125,1616114703.35,210,460
2941,8199461,27.9471157,-82.457021,190.5,3.54,68.28750000000001,1616114703.449,210,460
2942,8099866,27.9471169,-82.4570177,190.5,3.46,68.25,1616114703.55,210,460
2943,8199461,27.9471169,-82.4570177,190.5,3.46,68.25,1616114703.55,210,460
2944,8199461,27.9471185,-82.4570129,190.5,3.3200000000000003,68.25,1616114703.7,210,460
2945,8099866,27.9471191,-82.4570114,190.5,3.2800000000000002,68.2625,1616114703.75,210,460
2946,8199461,27.9471191,-82.4570114,190.5,3.2800000000000002,68.2625,1616114703.75,210,460
2947,8099866,27.9471201,-82.4570083,190.5,3.2,68.3,1616114703.85,210,460
2948,8199461,27.9471201,-82.4570083,190.5,3.2,68.3,1616114703.85,210,460
2949,8099866,27.947121,-82.4570061,190.5,3.0,68.375,1616114703.949,210,460
2950,8199461,27.947121,-82.4570061,190.5,3.0,68.375,1616114703.949,210,460
2951,8199461,27.947122,-82.4570033,190.5,2.92,68.4,1616114704.05,210,460
2952,8099866,27.947123,-82.4570006,190.5,2.82,68.45,1616114704.15,210,460
2953,8199461,27.947123,-82.4570006,190.5,2.82,68.45,1616114704.15,210,460
2954,8099866,27.9471239,-82.456998,190.5,2.72,68.4625,1616114704.25,210,460
2955,8099866,27.9471254,-82.4569935,190.5,2.6,68.525,1616114704.399,210,460
2956,8199461,27.9471254,-82.4569935,190.5,2.6,68.525,1616114704.399,210,460
2957,8099866,27.9471258,-82.4569923,190.5,2.54,68.55,1616114704.449,210,460
2958,8199461,27.9471258,-82.4569923,190.5,2.54,68.55,1616114704.449,210,460
2959,8099866,27.947127,-82.4569889,190.5,2.36,68.625,1616114704.6,210,460
2960,8099866,27.9471277,-82.4569867,190.5,2.24,68.675,1616114704.7,210,460
2961,8199461,27.9471277,-82.4569867,190.5,2.24,68.675,1616114704.7,210,460
2962,8099866,27.9471281,-82.4569856,190.5,2.2,68.7,1616114704.75,210,460
2963,8199461,27.9471281,-82.4569856,190.5,2.2,68.7,1616114704.75,210,460
2964,8099866,27.9471291,-82.4569827,190.5,1.98,68.75,1616114704.9,210,460
2965,8199461,27.9471291,-82.4569827,190.5,1.98,68.75,1616114704.9,210,460
2966,8099866,27.9471298,-82.4569804,190.5,2.02,68.78750000000001,1616114704.949,210,460
2967,8199461,27.9471298,-82.4569804,190.5,2.02,68.78750000000001,1616114704.949,210,460
2968,8099866,27.9471304,-82.4569786,190.5,1.86,68.78750000000001,1616114705.05,210,460
2969,8199461,27.9471304,-82.4569786,190.5,1.86,68.78750000000001,1616114705.05,210,460
2970,8199461,27.9471309,-82.4569769,190.5,1.72,68.825,1616114705.15,210,460
2971,8099866,27.9471314,-82.4569754,190.5,1.58,68.8375,1616114705.25,210,460
2972,8099866,27.9471319,-82.456974,190.5,1.52,68.85000000000001,1616114705.35,210,460
2973,8199461,27.9471319,-82.456974,190.5,1.52,68.85000000000001,1616114705.35,210,460
2974,8199461,27.9471344,-82.4569688,190.5,1.96,68.8,1616114705.499,210,460
2975,8099866,27.947135,-82.4569669,190.5,1.94,68.825,1616114705.6,210,460
2976,8199461,27.947135,-82.4569669,190.5,1.94,68.825,1616114705.6,210,460
2977,8099866,27.9471356,-82.4569651,190.5,1.92,68.8375,1616114705.7,210,460
2978,8199461,27.9471356,-82.4569651,190.5,1.92,68.8375,1616114705.7,210,460
2979,8199461,27.9471362,-82.4569633,190.5,1.9000000000000001,68.8625,1616114705.8,210,460
2980,8199461,27.9471361,-82.4569635,190.5,1.6600000000000001,68.875,1616114705.899,210,460
2981,8199461,27.9471364,-82.4569627,190.5,1.6600000000000001,68.875,1616114705.949,210,460
2982,8099866,27.9471435,-82.4569446,190.5,1.86,69.05,1616114706.0,210,460
2983,8199461,27.9471435,-82.4569446,190.5,1.86,69.05,1616114706.0,210,460
2984,8099866,27.9471372,-82.4569604,190.5,1.62,68.91250000000001,1616114706.1,210,460
2985,8199461,27.9471372,-82.4569604,190.5,1.62,68.91250000000001,1616114706.1,210,460
2986,8099866,27.9471377,-82.4569588,190.5,1.6,68.925,1616114706.2,210,460
2987,8199461,27.9471377,-82.4569588,190.5,1.6,68.925,1616114706.2,210,460
2988,8199461,27.9471379,-82.4569581,190.5,1.6,68.925,1616114706.25,210,460
2989,8199461,27.9471387,-82.4569558,190.5,1.58,68.95,1616114706.4,210,460
2990,8099866,27.9471397,-82.4569539,190.5,1.6,68.97500000000001,1616114706.499,210,460
2991,8199461,27.9471397,-82.4569539,190.5,1.6,68.97500000000001,1616114706.499,210,460
2992,8199461,27.9471402,-82.4569524,190.5,1.6,68.9875,1616114706.6,210,460
2993,8099866,27.9471408,-82.4569509,190.5,1.6,69.0125,1616114706.7,210,460
2994,8199461,27.9471408,-82.4569509,190.5,1.6,69.0125,1616114706.7,210,460
2995,8199461,27.9471413,-82.4569493,190.5,1.6400000000000001,69.025,1616114706.8,210,460
2996,8541100,27.9471413,-82.4569493,190.5,1.6400000000000001,69.025,1616114706.8,210,460
2997,8199461,27.9471429,-82.4569464,190.5,1.86,69.03750000000001,1616114706.899,210,460
2998,8541100,27.9471429,-82.4569464,190.5,1.86,69.03750000000001,1616114706.899,210,460
2999,8541100,27.9471435,-82.4569446,190.5,1.86,69.05,1616114707.0,210,460
3000,8099866,27.9471441,-82.4569428,190.5,1.84,69.075,1616114707.1,210,460
3001,8199461,27.9471441,-82.4569428,190.5,1.84,69.075,1616114707.1,210,460
3002,8199461,27.9471447,-82.456941,190.5,1.8800000000000001,69.0875,1616114707.2,210,460
3003,8099866,27.9471453,-82.4569392,190.5,1.94,69.10000000000001,1616114707.3,210,460
3004,8199461,27.9471453,-82.4569392,190.5,1.94,69.10000000000001,1616114707.3,210,460
3005,8099866,27.9471463,-82.4569382,190.5,2.06,69.125,1616114707.399,210,460
3006,8199461,27.9471463,-82.4569382,190.5,2.06,69.125,1616114707.399,210,460
3007,8099866,27.9471467,-82.4569372,190.5,2.1,69.1375,1616114707.449,210,460
3008,8199461,27.9471467,-82.4569372,190.5,2.1,69.1375,1616114707.449,210,460
3009,8099866,27.9471474,-82.4569351,190.5,2.18,69.15,1616114707.55,210,460
3010,8199461,27.9471474,-82.4569351,190.5,2.18,69.15,1616114707.55,210,460
3011,8099866,27.9471485,-82.4569318,190.5,2.36,69.175,1616114707.7,210,460
3012,8199461,27.9471485,-82.4569318,190.5,2.36,69.175,1616114707.7,210,460
3013,8099866,27.9471493,-82.4569295,190.5,2.48,69.2,1616114707.8,210,460
